Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source,EID
"Niu Y., Yang T., Yang F., Feng X., Zhang P., Li W.","57201619997;36085864500;57436273900;57436212500;55368346700;57214815586;","Harmonic analysis in distributed power system based on IoT and dynamic compressed sensing",2022,"Energy Reports","8",,,"2363","2375",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123899901&doi=10.1016%2fj.egyr.2022.01.119&partnerID=40&md5=d7ce5d34b049f22ab3bf5e7d32697b34","Massive distributed clean energy takes power electronic equipment as the grid​ access connector, which brings serious harmonic pollutions. To monitor the power quality in the massive distributed power systems, this paper proposes a real-time harmonic monitoring and analysis framework based on Internet of Things (IoT) and dynamic compressed sensing. In sensing node, the power quality signal is continuously sampled and compressed with sliding time window. In edge node, a homotopy optimization with fundamental filter (HO-FF) algorithm is designed. Along the homotopy path in the solution space, the current compressed data frame is iteratively recovered based on previous recovery result, hence the computational complexity is greatly reduced and the real-time performance of dynamic power quality signal recovery is improved. Besides, a fundamental filtering scheme is adopted to further improve the signal recovery accuracy and to avoid repeated recovery of fundamental component. Tests based on Siemens benchmark 0.4kV microgrid model show that, compared with existing methods, the proposed HO-FF algorithm could offer better harmonic detection accuracy with lower computational complexity. © 2022 The Author(s)","Distributed power system; Dynamic compressed sensing; Harmonic monitoring; Homotopy optimization; IoT; Power quality","Compressed sensing; Computational complexity; Internet of things; Iterative methods; Oscillators (electronic); Power quality; Quality control; Real time systems; Recovery; Signal reconstruction; Clean energy; Distributed power systems; Dynamic compressed sensing; Filter algorithm; Grid access; Harmonic monitoring; Homotopies; Homotopy optimization; Optimisations; Power electronic equipment; Harmonic analysis",Article,Scopus,2-s2.0-85123899901
"Xin Q., Alazab M., Díaz V.G., Montenegro-Marin C.E., Crespo R.G.","57223613386;36661792200;57212316952;54924464100;57221209077;","A deep learning architecture for power management in smart cities",2022,"Energy Reports","8",,,"1568","1577",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122538468&doi=10.1016%2fj.egyr.2021.12.053&partnerID=40&md5=5e0b0b3136f4bca748ca576e8af4718c","Sustainable energy management is an inexpensive approach for improved energy use. However, the research used does not focus on cutting-edge technology possibilities in an Internet of things (IoT). This paper includes the needs for today's distributed generation, households, and industries in proposing smart resource management deep learning model. A deep learning architecture of power management (DLA-PM) is presented in this article. It predicts future power consumption for a short period and provides effective communication between power distributors and customers. To keep power consumption and supply constant, mobile devices are linked to a universal IoT cloud server connected to the intelligent grids in the proposed design. An effective brief forecast decision-making method is followed by various preprocessing strategies to deal with electrical data. It conducts extensive tests with RMSE reduced by 0.08 for both residential and business data sources. Significant strengths include refined device-based, real-time energy administration via a shared cloud-based server data monitoring system, optimized selection of standardization technology, a new energy prediction framework, a learning process with decreased time, and lower error rates. In the proposed architecture, mobile devices link to a universal IoT cloud server communicating with the corresponding intelligent grids such that the power consumption and supply phenomena continually continue. It utilizes many preprocessing strategies to cope with the diversity of electrical data, follows an effective short prediction decision-making method, and executes it using resources. For residential and business data sources, it runs comprehensive trials with RMSE lowered by 0.08. © 2021","Deep learning; Internet of Things; Power management; Wireless communication","Architecture; Cloud computing; Decision making; Deep learning; Electric power transmission networks; Electric power utilization; Forecasting; Housing; Monitoring; Power management; Smart city; Smart power grids; Business data; Cloud servers; Data-source; Decision-making method; Deep learning; Electrical data; Intelligent grids; Learning architectures; Sustainable energy management; Wireless communications; Internet of things",Article,Scopus,2-s2.0-85122538468
"Ahmed N., Islam A.-U., Bora K.C.","57221748205;57193093625;57221746857;","Suitable Site Selection of Water ATMs (Basis of Interior/Exterior Conditions) Using Graph Theory",2022,"Journal of Cases on Information Technology","24","4",,"","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124362671&doi=10.4018%2fJCIT.296720&partnerID=40&md5=59b398be4e374dd534a9d9edef33f7be","Maintenance performs a vital role in assuring safety operation, enhancing the quality and accumulating the durability of the system. In this paper, a method has been evolved to solve the different kinds of issues like new software installation, upgradation of current software, fixing of required equipment, raw water supply problem, etc. To continue the service of water ATMs we cannot start maintenance of all the water ATMs together in any particular site, so the authors require a proper network planning. The authors have developed an algorithm to select the best site for fixing of Water ATMs, so individuals can use this algorithm and find the best sites for setting up of Water ATMs such that maximum number of persons gaining the advantage of Water ATMs. In addition, the authors have planned an IoT-enabled Water ATM. The IoT-enabled technology is put in the various functions of Water ATMs, safeguarding the quality of water. © 2022 IGI Global. All rights reserved.","Graph coloring; IoT; Location weight; Minimum vertex cover; Problem weight; Sensors; Vertex cover; Water ATMS","Internet of things; Site selection; Water quality; Water supply; Condition; Graph colorings; Location weight; Minimum vertex cover; Problem weight; Safety operations; Software installations; Up gradations; Vertex cover; Water ATMS; Graph theory",Article,Scopus,2-s2.0-85124362671
"Kovtun V., Izonin I., Gregus M.","57195679681;38461225700;6602734679;","Formalization of the metric of parameters for quality evaluation of the subject-system interaction session in the 5G-IoT ecosystem",2022,"Alexandria Engineering Journal","61","10",,"7941","7952",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123838122&doi=10.1016%2fj.aej.2022.01.054&partnerID=40&md5=f51b45a67288974b87616a8495ff595f","The highlight of an article is a mathematical model of the process of subject-system information interaction in the IoT ecosystem. In contrast to the existing models, the studied process is described by a simplified queuing system, reduced to a discrete Markov chain. The controlled parameter is the total amount of occupied system resources for all active sessions subject system interaction. Based on the created model, the metric of parameters that fully characterize the quality of functioning of the studied IoT system is analytically described. The proposed metric includes such stochastic characteristic parameters as the average number of active sessions of subject-system interaction in the information environment of the IoT system, the average amount of occupied system resources, and the probability of losing incoming requests due to insufficient free system resources or lack of free communication channels. The dependence of the mentioned stochastic characteristic parameters on the type and settings of the distribution function of the released system resources volume is also analytically formalized. The proposed expressions also consider the workload level of the front-end interface of the IoT system and the desired amount of system resources specified in the input request. The experiments showed that with the increasing workload on the front-end interface of the studied IoT system, the values of all characteristic parameters of the metric increase. In particular, for the studied system with an increase in load in the range from 0.8 to 1.1: - the average number of active sessions of subject-system interaction increased linearly from 11 to 16; - the average amount of occupied system resources gradually increased nonlinearly from 72% to 93%; - the probability of losing an incoming request increased exponentially from 5% to 18%. Note that the increase in the value of the probability of loss of incoming requests is exponential. It is established that the reason for such growth is the growth of variance of the main characteristic parameter of incoming requests – the value of the desired amount of system resources. The geometric distribution-based system resource management scheme also found that it mainly satisfies incoming requests with a smaller value of the desired amount of system resources and, in general, is focused on supporting already active sessions of subject-system interaction. The proposed mathematical apparatus can be used at the design stage of client-oriented 4G-LTE, 5G, and, potentially, 6G ecosystems. © 2022","5G-IoT ecosystem; Availability; discrete Markov chain; Quality metric; Subject-system interaction session","Availability; Distribution functions; Ecosystems; Internet of things; Markov processes; Parameter estimation; Quality control; Stochastic systems; 5g-IoT ecosystem; Average numbers; Characteristics parameters; Discrete markov chain; Front end; Quality metrices; Stochastic characteristic; Subject-system interaction session; System interactions; System resources; 5G mobile communication systems",Article,Scopus,2-s2.0-85123838122
"Jain V.K., Mazumdar A.P., Faruki P., Govil M.C.","57213515488;54974963300;55180666100;35812070200;","Congestion control in Internet of Things: Classification, challenges, and future directions",2022,"Sustainable Computing: Informatics and Systems","35",,"100678","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124415572&doi=10.1016%2fj.suscom.2022.100678&partnerID=40&md5=1f4ab812d0f01a8749680945a066bea4","Internet of Things (IoT) is a collection of billions of smart objects connected via different types of communication media. Although IoT devices generate enormous data, they are still constrained by low processing, power, and limited buffer size. Constraints within smart devices are a prime cause of congestion among IoT networks, causing performance degradation and data loss. Hence, this survey focuses on congestion and related issues as the primary source causing significant performance issues in IoT networks. IoT communication is categorized into reliable and unreliable, identical to the Internet-based systems. This survey presents a detailed study of various congestion control schemes for reliable and unreliable communication, as well as evaluate “divergence” among IoT devices. Congestion control within and among IoT networks is either (i) end-to-end, or (ii) hop-by-hop. We summarize and compare the techniques prevalent among existing IoT networks. We further present a detailed study of communication technologies for IoT devices. Moreover, we focus on the various granularities of congestion for the IoT network stack. We also present essential artifacts in the congestion taxonomy, depicting critical aspects of IoT congestion control. Moreover, we give a detailed study of various congestion control algorithms based on rate adaption and traffic engineering schemes. © 2022 Elsevier Inc.","6LoWPAN; CoAP; Congestion control; IoT; Taxonomy; WSN","Congestion control (communication); Internet of things; Surveys; 6LoWPAN; Buffer sizes; CoAP; Communication media; Congestion control; Limited buffers; Power buffers; Processing power; Smart objects; WSN; Taxonomies",Article,Scopus,2-s2.0-85124415572
"de Freitas Bezerra D., de Medeiros V.W.C., Gonçalves G.E.","57210582135;26324803300;35147750300;","Discrete controller synthesis applied to smart greenhouse",2022,"Sustainable Computing: Informatics and Systems","35",,"100679","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124008518&doi=10.1016%2fj.suscom.2022.100679&partnerID=40&md5=c0913effa88e2a755a9d466f2979c5b7","The popularization of the Internet of Things allowed the emergence of different monitoring and control solutions in different economic sectors. For example, in agriculture, this type of technology has supported the monitoring of environmental variables essential in decision-making, defining when and how much water to use in a given crop. Besides, it made it possible to control various devices to meet each crop type's environmental requirements, increasing productivity. In this sense, there is a need for increasingly improved control strategies to meet crop requirements in real-time, ensuring sustainable production and reliable quality. This work presents Discrete Event System techniques to develop an agricultural greenhouse controller considering self-configuring mechanisms for adapting to dynamic environments and preventing conflicting rules from violating control objectives. The controller was validated through a simulator based on temperature balance equations, allowing the environment's temperature control. We used accurate climate data from actual Brazilian meteorological stations to evaluate different control scenarios in the year's four seasons, checking the controller's efficiency and the control strategy adopted, guaranteeing the crop's thermal comfort and minimizing water loss. Applying this control technique, we achieved the crop's thermal comfort under 87% of the time, influencing the absolute humidity and evapotranspiration rates over 31 days. Besides, we were also able to reach 66% more energy efficiency than other approaches. © 2022 Elsevier Inc.","Discrete controller synthesis; Internet of Things; Smart environments","Crops; Decision making; Discrete event simulation; Energy efficiency; Energy utilization; Environmental technology; Greenhouses; Humidity control; Internet of things; Quality control; Sustainable development; Thermal comfort; Control solutions; Control strategies; Decisions makings; Discrete controller synthesis; Economic sectors; Environmental variables; Monitoring and control; Smart environment; Smart greenhouse; Type of technology; Controllers",Article,Scopus,2-s2.0-85124008518
"Dramé-Maigné S., Laurent M., Castillo L., Ganem H.","57205353190;35113403900;18833798400;57194003199;","Centralized, Distributed, and Everything in between: Reviewing Access Control Solutions for the IoT",2022,"ACM Computing Surveys","54","7","138","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115446765&doi=10.1145%2f3465170&partnerID=40&md5=d02f0019a53908c7949b1dd2e578ecc6","The Internet of Things is taking hold in our everyday life. Regrettably, the security of IoT devices is often being overlooked. Among the vast array of security issues plaguing the emerging IoT, we decide to focus on access control, as privacy, trust, and other security properties cannot be achieved without controlled access. This article classifies IoT access control solutions from the literature according to their architecture (e.g., centralized, hierarchical, federated, distributed) and examines the suitability of each one for access control purposes. Our analysis concludes that important properties such as auditability and revocation are missing from many proposals while hierarchical and federated architectures are neglected by the community. Finally, we provide an architecture-based taxonomy and future research directions: a focus on hybrid architectures, usability, flexibility, privacy, and revocation schemes in serverless authorization. © 2021 ACM.","Access control; Internet of Things; IoT; security; survey","Access control; Architecture-based; Centralised; Control purpose; Control solutions; Federated architecture; Hierarchical architectures; Security; Security issues; Security properties; Internet of things",Article,Scopus,2-s2.0-85115446765
"Berger C., Eichhammer P., Reiser H.P., Domaschka J., Hauck F.J., Habiger G.","57202689990;57214685359;14042466000;14041782200;13408102600;57190764317;","A Survey on Resilience in the IoT: Taxonomy, Classification, and Discussion of Resilience Mechanisms",2022,"ACM Computing Surveys","54","7","147","","",,3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115446129&doi=10.1145%2f3462513&partnerID=40&md5=a2df14c2c863122b37380c800361e3b5","Internet-of-Things (IoT) ecosystems tend to grow both in scale and complexity, as they consist of a variety of heterogeneous devices that span over multiple architectural IoT layers (e.g., cloud, edge, sensors). Further, IoT systems increasingly demand the resilient operability of services, as they become part of critical infrastructures. This leads to a broad variety of research works that aim to increase the resilience of these systems. In this article, we create a systematization of knowledge about existing scientific efforts of making IoT systems resilient. In particular, we first discuss the taxonomy and classification of resilience and resilience mechanisms and subsequently survey state-of-the-art resilience mechanisms that have been proposed by research work and are applicable to IoT. As part of the survey, we also discuss questions that focus on the practical aspects of resilience, e.g., which constraints resilience mechanisms impose on developers when designing resilient systems by incorporating a specific mechanism into IoT systems. © 2021 Owner/Author.","dependability; Internet of Things; resilience; security","Surveys; Taxonomies; Dependability; Edge sensors; Heterogeneous devices; Resilience; Resilience mechanism; Resilient systems; Security; State of the art; Systematisation; Taxonomy classifications; Internet of things",Article,Scopus,2-s2.0-85115446129
"Xin Q., Alazab M., González Crespo R., Enrique Montenegro-Marin C.","57240123200;36661792200;57222989309;57443745900;","AI-based quality of service optimization for multimedia transmission on Internet of Vehicles (IoV) systems",2022,"Sustainable Energy Technologies and Assessments","52",,"102055","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124180793&doi=10.1016%2fj.seta.2022.102055&partnerID=40&md5=d75af25868bac1e0049492ec575768fb","Multimedia Communications of Internet of Vehicles (IoV) uses WLAN, NFC and Fifth Generation networks. At the same time, in multimedia communications in healthcare, IoV's essential task is optimizing the quality of experience (QoE) via regulating wireless links between cars. In addition, the artificial intelligence (AI) method has revolutionized IoV's environment in total, and portable wireless devices have become highly essential to end consumers in their various activities for transferring multimedia material into IoV systems. Most consumers face their irritated and not-so-sufficient view of the performance, QoE. When the service delivery is not pleasurable, most customers can stop, and the market can eventually devalue the overall performance of a product, organization, or system as a whole. This article initially offers two new algorithms called Energy-aware QoE Optimization Algorithm (EQOA) and Queue aware QoE Optimization Algorithm (QQOA) and contrasts their results with Baseline. This article provides an alternative approach to these problems. Secondly, it presents a system for multimodal communication. Thirdly, multimedia IoV transmission through mobile devices offers the QoE Optimization Model. The experimental findings show that the proposed methods maximize QoE by delighting end-users service of mobile devices to levels greater than Baseline reference. Therefore, the suggested algorithms surpass the Baseline such that during multimedia transmission, they can be regarded as promising contenders for IoV implementations. © 2022","Artificial intelligence; Internet of things; Internet of vehicles; Multimedia communication; Qos optimization","Artificial intelligence; Internet of things; Multimedia systems; Optimization; Vehicle transmissions; Internet of vehicle; Multi-media communications; Multimedia transmissions; Optimization algorithms; QoS optimization; Quality-of-service; Service optimization; Vehicle system; Vehicle use; Wireless link; Quality of service",Article,Scopus,2-s2.0-85124180793
"Parvathi Sangeetha B., Kumar N., Ambalgi A.P., Abdul Haleem S.L., Thilagam K., Vijayakumar P.","57132592000;57206866080;57201944501;57315538900;56041205200;55975531200;","IOT based smart irrigation management system for environmental sustainability in India",2022,"Sustainable Energy Technologies and Assessments","52",,"101973","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123864872&doi=10.1016%2fj.seta.2022.101973&partnerID=40&md5=7f92553b882b08b0ad14a69e4589e921","Food and clean water make agriculture a valuable asset to humanity, as it uses water to provide us with food. Environmental destruction and rapid population growth have had a massive effect on agriculture, a detrimental impact on the world's water supplies, and crucial for sustained development. To resolve the issue, implement the intelligent irrigation method using automated and Internet of Things (IoT) technologies. This study involves an intelligent agriculture management system to produce agricultural benefits and crop production. The hybrid remote-controlled device used the Global Positioning System (GPS) with Radial Function Network (RFN) was proposed to control the irrigated system, predict the temperature, maintain the air pressure, and reduced the humidity in water content. It uses IoT sensors and the Internet of Everything (IOE) environmental data for managing and monitors intelligent solar irrigation systems. The objective is agriculture intelligent by using automation and IoT technologies. It scientifically designed to perform tasks such as weeding, irrigation, sensing humidity, attempting to scare birds and livestock, maintaining surveillance, etc., to control the geolocation of devices remotely. As a result, the design is to achieve all of its goals in terms of water use; total running costs decreased labour, energy consumption, and productivity. It is found that proposed Radial Function Network achieved 0.7734f accuracy, 0.9834 of sensitivity, 0.8955 of hit rate and 0.77 of caching rate. © 2022","Agriculture; Irrigation management; Radial function network; Renewable energy sources; Wireless sensor network","Cultivation; Energy utilization; Global positioning system; Humidity control; Internet of things; Irrigation; Network security; Population statistics; Remote control; Renewable energy resources; Sustainable development; Water supply; Clean waters; Environmental destruction; Environmental sustainability; Intelligent irrigations; Internet of things technologies; Irrigation management; Irrigation management systems; Radial function networks; Rapid population growth; Renewable energy source; Wireless sensor networks",Article,Scopus,2-s2.0-85123864872
