Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source,EID
"Wunderlich F., Memmert D.","57190607889;16039986900;","A big data analysis of Twitter data during premier league matches: do tweets contain information valuable for in-play forecasting of goals in football?",2022,"Social Network Analysis and Mining","12","1","23","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122010136&doi=10.1007%2fs13278-021-00842-z&partnerID=40&md5=902afc5b4eac7828196eb978984040f3","Data-related analysis in football increasingly benefits from Big Data approaches and machine learning methods. One relevant application of data analysis in football is forecasting, which relies on understanding and accurately modelling the process of a match. The present paper tackles two neglected facets of forecasting in football: Forecasts on the total number of goals and in-play forecasting (forecasts based on within-match information). Sentiment analysis techniques were used to extract the information reflected in almost two million tweets from more than 400 Premier League matches. By means of wordclouds and timely analysis of several tweet-based features, the Twitter communication over the full course of matches and shortly before and after goals was visualized and systematically analysed. Moreover, several forecasting models including a random forest model have been used to obtain in-play forecasts. Results suggest that in-play forecasting of goals is highly challenging, and in-play information does not improve forecasting accuracy. An additional analysis of goals from more than 30,000 matches from the main European football leagues supports the notion that the predictive value of in-play information is highly limited compared to pre-game information. This is a relevant result for coaches, match analysts and broadcasters who should not overestimate the value of in-play information. The present study also sheds light on how the perception and behaviour of Twitter users change over the course of a football match. A main result is that the sentiment of Twitter users decreases when the match progresses, which might be caused by an unjustified high expectation of football fans before the match. © 2021, The Author(s).","Big data; Data mining; Football forecasting; In-play forecasting; Social networks; Twitter","Big data; Data handling; Data mining; Decision trees; Learning systems; Sentiment analysis; Social networking (online); Sports; Analysis techniques; Football forecasting; Forecasting accuracy; Forecasting models; In-play forecasting; Machine learning methods; Predictive values; Random forest modeling; Sentiment analysis; Social network; Forecasting",Article,Scopus,2-s2.0-85122010136
"Zhu L., Wei J., Wu S., Zhou X., Sun J.","57190133292;56167696400;16403632000;57193730564;57452080200;","Application of unlabelled big data and deep semi-supervised learning to significantly improve the logging interpretation accuracy for deep-sea gas hydrate-bearing sediment reservoirs",2022,"Energy Reports","8",,,"2947","2963",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124619761&doi=10.1016%2fj.egyr.2022.01.139&partnerID=40&md5=67e7fe752967886dddc0d1a079d8e2a1","Due to the extremely complex reservoirs and strong heterogeneity, deep-sea gas hydrate logging porosity calculations still have problems, which further leads to insufficient resource calculation accuracy. Logging reservoir evaluation methods based on intelligence may be able to provide more reliable prediction results, especially the logging evaluation model based on deep learning with great potential. This paper proposes a new method to form unlabelled logging big data, and based on this, establishes a semi-supervised deep learning method suitable for deep-sea gas hydrate-bearing sediments porosity calculation, forming a porosity evaluation model. The method of forming logging big data expands 380 original data samples into 2280 labelled samples and 60050 unlabelled samples, which reduces the sampling requirements for deep-sea sediment formations with high sampling costs. The evaluation results show that the model not only obtains better results than other methods in the inspection wells corresponding to the areas where the training wells are located, but also obtains very good results in other wells that are not involved in the modelling. Compared with traditional prediction methods, the average relative error of porosity prediction is less than 4%. As far as we know, this is the first time that deep learning has been successfully applied to deep-sea hydrate sediment reservoir logging evaluation. It provides a new idea for intelligent logging evaluation of deep-sea hydrate sediment reservoirs. © 2022 The Author(s)","Big data application; Deep learning; Gas hydrate-bearing sediments; India national gas hydrate program","Application programs; Big data; Deep learning; Forecasting; Gas hydrates; Gases; Petroleum reservoir evaluation; Porosity; Sediments; Big data applications; Deep learning; Deep sea; Evaluation models; Gas hydrate bearing sediments; Hydrate sediments; India national gas hydrate program; Logging evaluation; Logging interpretation; Porosity calculations; Hydration",Article,Scopus,2-s2.0-85124619761
"Zhang J., Qu Z., Chen C., Wang H., Zhan Y., Ye B., Guo S.","55682633000;57189048446;57268889400;57203550518;56949825900;12792666700;7403649953;","Edge Learning: The Enabling Technology for Distributed Big Data Analytics in the Edge",2022,"ACM Computing Surveys","54","7","151","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115448495&doi=10.1145%2f3464419&partnerID=40&md5=b07bd802ad77ef7d56f068256603a9f0","Machine Learning (ML) has demonstrated great promise in various fields, e.g., self-driving, smart city, which are fundamentally altering the way individuals and organizations live, work, and interact. Traditional centralized learning frameworks require uploading all training data from different sources to a remote data server, which incurs significant communication overhead, service latency, and privacy issues. To further extend the frontiers of the learning paradigm, a new learning concept, namely, Edge Learning (EL) is emerging. It is complementary to the cloud-based methods for big data analytics by enabling distributed edge nodes to cooperatively training models and conduct inferences with their locally cached data. To explore the new characteristics and potential prospects of EL, we conduct a comprehensive survey of the recent research efforts on EL. Specifically, we first introduce the background and motivation. We then discuss the challenging issues in EL from the aspects of data, computation, and communication. Furthermore, we provide an overview of the enabling technologies for EL, including model training, inference, security guarantee, privacy protection, and incentive mechanism. Finally, we discuss future research opportunities on EL. We believe that this survey will provide a comprehensive overview of EL and stimulate fruitful future research in this field. © 2021 ACM.","edge computing; Edge learning; federated learning; machine learning; security and privacy","Advanced Analytics; Big data; Data Analytics; Data privacy; Machine learning; Surveys; Centralised; Edge computing; Edge learning; Enabling technologies; Federated learning; Learning frameworks; Machine-learning; Security and privacy; Self drivings; Training data; Edge computing",Article,Scopus,2-s2.0-85115448495
"Corallo A., Crespino A.M., Lazoi M., Lezzi M.","14020996400;57192370035;35956315900;57204022817;","Model-based Big Data Analytics-as-a-Service framework in smart manufacturing: A case study",2022,"Robotics and Computer-Integrated Manufacturing","76",,"102331","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124600298&doi=10.1016%2fj.rcim.2022.102331&partnerID=40&md5=acc849d85c8ae4ff8b409c5dc62e6d65","Today, in a smart manufacturing environment based on the Industry 4.0 paradigm, people, technological infrastructure and machinery equipped with sensors can constantly generate and communicate a huge volume of data, also known as Big Data. The manufacturing industry takes advantage of Big Data and analytics evolution by improving its capability to bring out valuable information and knowledge from industrial processes, production systems and sensors. The adoption of model-based frameworks in the Big Data Analytics pipeline can better address user configuration requirements (e.g. type of analysis to perform, type of algorithm to be applied) and also provide more transparency and clearness on the execution of workflows and data processing. In the current state of art, an application of a model-based framework in a manufacturing scenario is missing. Therefore, in this study, by means of a case study research focused on data from sensors associated with Computer Numerical Control machines, the configuration and execution of a Big Data Analytics pipeline with a Model-based Big Data Analytics-as-a-Service framework is described. The case study provides to theoreticians and managerial experts useful evidence for managing real-time data analytics and deploying a workflow that addresses specific analytical goals, driven by user requirements and developer models, in a complex manufacturing domain. © 2022","Anomaly detection; BDA; Big Data Analytics; Industry 4.0; MBDAaaS framework; Smart manufacturing","Advanced Analytics; Anomaly detection; Big data; Computer control systems; Data Analytics; Data handling; Machinery; Pipeline processing systems; Pipelines; Anomaly detection; BDA; Case-studies; Manufacturing environments; MBDAaaS framework; Model-based OPC; Service framework; Smart manufacturing; Technological infrastructure; Work-flows; Industry 4.0",Article,Scopus,2-s2.0-85124600298
"Bai J., Zeng Z., Abualnaja K.M., Xiong N.N.","57352815000;9634861000;57202135898;57225962791;","ADCC: An effective adaptive duty cycle control scheme for real time big data in Green IoT",2022,"Alexandria Engineering Journal","61","8",,"5959","5975",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119895588&doi=10.1016%2fj.aej.2021.11.026&partnerID=40&md5=affa6117ff841e260c9ae4fbd33d0880","Currently, large number of devices have been connected to the Internet of Things (IoT). Ubiquitous IoT devices encounter emergencies and generate much data which may lead to congestion and urgency to be processed timely. To alleviate it, many approaches have been proposed and Adaptive Duty Cycle Control (ADCC) scheme is an effective one. The main contributions of this paper are as follows: (a) Unlike previous studies that mostly the efficiency of congestion control and real-time processing is experiment-oriented, specially, this paper theoretically gives a targeted optimization of duty cycle ratio, which can effectively guide the design of ADCC scheme for real time big data. (b) A general design principle is proposed to guide the scheme designing in order to improve the efficiency and performance of networks. (c) A comprehensive congestion avoidance and real-time processing scheme combining dynamic duty cycle adjustment and full utilization of residual energy is proposed. Thus, these ideas can meet the concept of Green IoT. Through our extensively theoretical and experimental analysis, the principle can effectively guide the design of ADCC scheme, and can reduce the delay, data drop ratio by 20.95% − 77.85% and 29.63% − 100% respectively, without affecting network lifetime, compared with previous scheme. © 2021 THE AUTHORS","Design principle; Duty cycle; Green IoT; Lifetime; Real time big data","Big data; Control schemes; Design Principles; Duty cycle control; Duty-cycle; Green internet of thing; Green internets; Lifetime; Real time big data; Real- time; Realtime processing; Internet of things",Article,Scopus,2-s2.0-85119895588
"Jin X., Hu H.","57218844977;57461054700;","Research and implementation of smart energy investment and financing system design based on energy mega data mining",2022,"Energy Reports","8",,,"1226","1235",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125017504&doi=10.1016%2fj.egyr.2022.02.044&partnerID=40&md5=88252a32d8db35480016f1a238005562","With the accelerated pace of energy reform, State Grid Corporation of China has actively formulated and implemented a big data strategy, established a big data center, tapped the value of massive energy data resources, improved the data asset management system, and used data to drive management reform and transformation and upgrading. In order to optimize the current energy investment and financing system, this paper attempts to analyze the problems existing in the current rural energy investment and financing system and explore the digital transformation of energy enterprises based on data mining technology. Based on energy big data, this paper constructs an intelligent energy investment and financing system with energy investment and financing mechanism, and emphatically analyzes the factors that influence the strategic choice of each participant, in order to seek the strategy of evolution and stability. Higher emission reduction targets will prompt enterprises to increase their emission reduction efforts, increase their demand for carbon quotas, and at the same time increase the total amount of carbon quotas that can be allocated in the market, resulting in a decline in market clearing carbon prices. In the process of socialist development in the new period, we should seize the opportunity, proceed from the whole, make overall plans, clarify the future development direction, and make bold innovations in financing methods. © 2022","Energy enterprises; Energy mega data; Investment and financing system","Big data; Carbon; Commerce; Data mining; Digital storage; Information management; Investments; Metadata; Datacenter; Energy; Energy enterprise; Energy investment and financings; Energy mega data; Energy reforms; Investment and financing system; Investment and financings; Smart energies; Emission control",Article,Scopus,2-s2.0-85125017504
"Wang H., Yuan J., Qi G., Li Y., Yang J., Dong H., Ma Y.","57211368196;57377150200;57363531000;57362656400;56176391300;55926874700;57191491814;","A data-driven load forecasting method for incentive demand response",2022,"Energy Reports","8",,,"1013","1019",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124706505&doi=10.1016%2fj.egyr.2022.01.232&partnerID=40&md5=3116d4e35f17b8610f4123123cbc6411","The participation of incentive demand response (IDR) can improve power grid flexibility, and reduce peak shaving pressure. However, the further development of incentive demand response services will be limited by the uncertainty of user response behavior. To tackle this problem, this paper proposes a data-driven load forecasting method for IDR, which considers consumer behavior. Firstly, we describe the power market auxiliary service operation mechanism for load aggregators, through which the ability of demand-side resources to respond to auxiliary services is improved. Then, add an attention layer to improve the traditional long and short memory (LSTM) model, and propose an IDR load forecasting method based on this model, which considers the model's learning of historical data of user behavior. Finally, establish a simulation model to verify the effectiveness of the improved LSTM model forecasting. The proposed method is simulated and compared with the traditional LSTM method and k-nearest neighbor prediction method. The results show that compared with the other two methods, the mean error, root means square error, and mean absolute percentage error in the improved LSTM method are reduced by 7.31 MW, 8.32 MW, 2.06% and 10.62 MW, 13.46 MW and 3.09%, respectively, which effectively improves the accuracy of forecasting and increase the participation of demand-side resources in the power auxiliary service market. © 2022 The Author(s)","Data-driven; Incentive demand response; Power big data; Power market; User behavior forecasting","Big data; Consumer behavior; Electric power plant loads; Electric power transmission networks; Errors; Long short-term memory; Nearest neighbor search; Power markets; Data driven; Demand response; Incentive demand response; Load forecasting; Long memory; Power; Power big data; Short memory; User behavior forecasting; User behaviors; Forecasting",Article,Scopus,2-s2.0-85124706505
"Zhang M., Liu X., Shang Y., Kang L., Wu Q., Cheng W.","57204196943;57206480667;57212465137;57204196610;57212567751;57454717300;","Research on comprehensive diagnosis model of anti-stealing electricity based on big data technology",2022,"Energy Reports","8",,,"916","925",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124694406&doi=10.1016%2fj.egyr.2022.02.045&partnerID=40&md5=c823414123c77521d8a86c478883e302","For a long time, power supply enterprises have been plagued by the problem of electricity theft and default. Although power supply enterprises have strengthened anti-theft measures from various aspects, the huge benefits brought by electricity theft and default have driven the development trend of electricity theft methods to be more complicated and concealed, which has brought great challenges to the anti-theft work. In order to quickly and accurately locate the suspected users of ”defaulting on electricity consumption and stealing electricity”, based on the massive data of marketing business application system and electricity consumption information collection system, this paper analyzes and studies the existing common means of stealing electricity, and establishes an anti-stealing diagnostic analysis model by combining the correlation analysis algorithm, extracts the abnormal data related to stealing electricity and its prevention and investigation, and accurately locks the suspected users. The aim is to improve the efficiency and accuracy of preventing and investigating electricity theft, so as to effectively curb the occurrence of electricity theft, reduce the line loss rate, ensure the safety of the power grid and improve the efficiency of power supply enterprises. © 2022 The Author(s)","Anti-stealing electricity; Association analysis algorithm; Big data technology; Diagnosis model","Crime; Efficiency; Electric power transmission networks; Electric power utilization; Analysis algorithms; Anti-stealing electricity; Association analyse algorithm; Association analysis; Big data technology; Data technologies; Diagnosis model; Electricity theft; Electricity-consumption; Power supply enterprise; Big data",Article,Scopus,2-s2.0-85124694406
"Wang J.","55888880600;","A novel oscillation identification method for grid-connected renewable energy based on big data technology",2022,"Energy Reports","8",,,"663","671",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124591880&doi=10.1016%2fj.egyr.2022.02.022&partnerID=40&md5=eab6c517558fe64fba89928a1f27bfdf","With the development of big data technology, power system has entered the era of data analysis. With the help of the massive data provided by the wide area measurement system, the power system can be easily evaluated, and the abnormal operation status can be detected and positioned. As the increase of renewable energy permeability, more new abnormal operating status have appeared in the system. Aimed at the abnormal operation state in the development of new energy, this paper proposes an oscillation location scheme based on evidence theory and support vector machine, which makes up for the limitation of single oscillation location method. The result of location analysis of oscillation energy method, oscillation phase difference method and forced oscillation phase difference location method is fused by evidence theory. © 2022 The Author(s)","Big data; Evidence theory; Oscillation identification; Support vector machine","Big data; Location; Renewable energy resources; Abnormal operation; Data technologies; Evidence theories; Location method; Oscillation identification; Oscillation phasis; Phase difference; Power; Renewable energies; Support vectors machine; Support vector machines",Article,Scopus,2-s2.0-85124591880
"Gao J., Gao J., Guo Q., Li L.","57204861855;57210411234;57450205000;57219552677;","Research on operation status and fault deduction system design of transformer in large sports venues",2022,"Energy Reports","8",,,"539","546",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124559053&doi=10.1016%2fj.egyr.2022.01.228&partnerID=40&md5=c42309be54570214660844eff21c49b3","The problem of low transformer load rate (less than 60%) in the actual operation of large stadiums and gymnasiums has affected the waste of power energy and the improvement of power cost in the industry. The transformer failure of large stadiums and gymnasiums may further cause serious power accidents in the future. In order to solve the above problems, firstly, this paper analyzes the transformer load rate data of the two large sports venues(Nanchang International Sports and Tennis Stadium in Jiangxi Province)and probes into the design data and calculation coefficient of the transformer of the large sports venues; Secondly, this paper puts forward some suggestions on how to improve the operation load rate of transformers in stadiums from the aspects of transformer design and selection of demand coefficient; Thirdly, the paper establishes the system hardware environment by using firewall, special switch and information database, and then realizes the design of software deduction program through correlation analysis, fault diagnosis and cluster deduction, and completes the design of transformer fault deduction system in large sports venues. Finally, the results clearly show that the transformer load rate is relatively low in large sports stadiums(the highest value is only about 55% and well below the 60% standard). On other hand, compared with the traditional system and based on big data association, the average relative errors of fault points 1, 2 and 3 decreased by 67.8%, 56.4% and 51.6% respectively and the diagnosis time has also been greatly shorten by the transformer fault deduction system. In short, this paper uses association rules to mine and obtain transformer fault characteristics, combined with the advantages of virtual reality technology, designs an effective and reliable transformer fault deduction visualization system for large sports venues. © 2022 The Author(s)","Big data; Deduction system; Large venues; Load rate; Transformer fault","Big data; Costs; Data visualization; Gymnasiums; Roofs; Sports; Stadiums; Virtual reality; Actual operation; Deduction systems; Large venue; Load rate; Operation status; Power costs; Sports venues; Transformer failure; Transformer faults; Transformer-load; Recreation centers",Article,Scopus,2-s2.0-85124559053
