Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source,EID
"Jain V.K., Mazumdar A.P., Faruki P., Govil M.C.","57213515488;54974963300;55180666100;35812070200;","Congestion control in Internet of Things: Classification, challenges, and future directions",2022,"Sustainable Computing: Informatics and Systems","35",,"100678","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124415572&doi=10.1016%2fj.suscom.2022.100678&partnerID=40&md5=1f4ab812d0f01a8749680945a066bea4","Internet of Things (IoT) is a collection of billions of smart objects connected via different types of communication media. Although IoT devices generate enormous data, they are still constrained by low processing, power, and limited buffer size. Constraints within smart devices are a prime cause of congestion among IoT networks, causing performance degradation and data loss. Hence, this survey focuses on congestion and related issues as the primary source causing significant performance issues in IoT networks. IoT communication is categorized into reliable and unreliable, identical to the Internet-based systems. This survey presents a detailed study of various congestion control schemes for reliable and unreliable communication, as well as evaluate “divergence” among IoT devices. Congestion control within and among IoT networks is either (i) end-to-end, or (ii) hop-by-hop. We summarize and compare the techniques prevalent among existing IoT networks. We further present a detailed study of communication technologies for IoT devices. Moreover, we focus on the various granularities of congestion for the IoT network stack. We also present essential artifacts in the congestion taxonomy, depicting critical aspects of IoT congestion control. Moreover, we give a detailed study of various congestion control algorithms based on rate adaption and traffic engineering schemes. © 2022 Elsevier Inc.","6LoWPAN; CoAP; Congestion control; IoT; Taxonomy; WSN","Congestion control (communication); Internet of things; Surveys; 6LoWPAN; Buffer sizes; CoAP; Communication media; Congestion control; Limited buffers; Power buffers; Processing power; Smart objects; WSN; Taxonomies",Article,Scopus,2-s2.0-85124415572
"Dramé-Maigné S., Laurent M., Castillo L., Ganem H.","57205353190;35113403900;18833798400;57194003199;","Centralized, Distributed, and Everything in between: Reviewing Access Control Solutions for the IoT",2022,"ACM Computing Surveys","54","7","138","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115446765&doi=10.1145%2f3465170&partnerID=40&md5=d02f0019a53908c7949b1dd2e578ecc6","The Internet of Things is taking hold in our everyday life. Regrettably, the security of IoT devices is often being overlooked. Among the vast array of security issues plaguing the emerging IoT, we decide to focus on access control, as privacy, trust, and other security properties cannot be achieved without controlled access. This article classifies IoT access control solutions from the literature according to their architecture (e.g., centralized, hierarchical, federated, distributed) and examines the suitability of each one for access control purposes. Our analysis concludes that important properties such as auditability and revocation are missing from many proposals while hierarchical and federated architectures are neglected by the community. Finally, we provide an architecture-based taxonomy and future research directions: a focus on hybrid architectures, usability, flexibility, privacy, and revocation schemes in serverless authorization. © 2021 ACM.","Access control; Internet of Things; IoT; security; survey","Access control; Architecture-based; Centralised; Control purpose; Control solutions; Federated architecture; Hierarchical architectures; Security; Security issues; Security properties; Internet of things",Article,Scopus,2-s2.0-85115446765
"Miao Y., Chen C., Pan L., Han Q.-L., Zhang J., Xiang Y.","57193890592;55361360300;55800992300;7202485252;57198771239;57114147900;","Machine Learning based Cyber Atacks Targeting on Controlled Information: A Survey",2022,"ACM Computing Surveys","54","7","139","","",,6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115446698&doi=10.1145%2f3465171&partnerID=40&md5=3f0cdb55fa33a80154a43aa367eb4d25","Stealing attack against controlled information, along with the increasing number of information leakage incidents, has become an emerging cyber security threat in recent years. Due to the booming development and deployment of advanced analytics solutions, novel stealing attacks utilize machine learning (ML) algorithms to achieve high success rate and cause a lot of damage. Detecting and defending against such attacks is challenging and urgent so governments, organizations, and individuals should attach great importance to the ML-based stealing attacks. This survey presents the recent advances in this new type of attack and corresponding countermeasures. The ML-based stealing attack is reviewed in perspectives of three categories of targeted controlled information, including controlled user activities, controlled ML model-related information, and controlled authentication information. Recent publications are summarized to generalize an overarching attack methodology and to derive the limitations and future directions of ML-based stealing attacks. Furthermore, countermeasures are proposed towards developing effective protections from three aspects-detection, disruption, and isolation. © 2021 ACM.","controlled information; Cyber attacks; cyber security; information leakage; machine learning","Computer crime; Damage detection; Data Analytics; Machine learning; Network security; Surveys; Analytic solution; Controled information; Cyber security; Government organizations; Information leakage; Machine learning algorithms; Machine-learning; Security threats; Three categories; User activity; Cyber attacks; Cybersecurity",Article,Scopus,2-s2.0-85115446698
"Berger C., Eichhammer P., Reiser H.P., Domaschka J., Hauck F.J., Habiger G.","57202689990;57214685359;14042466000;14041782200;13408102600;57190764317;","A Survey on Resilience in the IoT: Taxonomy, Classification, and Discussion of Resilience Mechanisms",2022,"ACM Computing Surveys","54","7","147","","",,3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115446129&doi=10.1145%2f3462513&partnerID=40&md5=a2df14c2c863122b37380c800361e3b5","Internet-of-Things (IoT) ecosystems tend to grow both in scale and complexity, as they consist of a variety of heterogeneous devices that span over multiple architectural IoT layers (e.g., cloud, edge, sensors). Further, IoT systems increasingly demand the resilient operability of services, as they become part of critical infrastructures. This leads to a broad variety of research works that aim to increase the resilience of these systems. In this article, we create a systematization of knowledge about existing scientific efforts of making IoT systems resilient. In particular, we first discuss the taxonomy and classification of resilience and resilience mechanisms and subsequently survey state-of-the-art resilience mechanisms that have been proposed by research work and are applicable to IoT. As part of the survey, we also discuss questions that focus on the practical aspects of resilience, e.g., which constraints resilience mechanisms impose on developers when designing resilient systems by incorporating a specific mechanism into IoT systems. © 2021 Owner/Author.","dependability; Internet of Things; resilience; security","Surveys; Taxonomies; Dependability; Edge sensors; Heterogeneous devices; Resilience; Resilience mechanism; Resilient systems; Security; State of the art; Systematisation; Taxonomy classifications; Internet of things",Article,Scopus,2-s2.0-85115446129
"Xin Q., Alazab M., González Crespo R., Enrique Montenegro-Marin C.","57240123200;36661792200;57222989309;57443745900;","AI-based quality of service optimization for multimedia transmission on Internet of Vehicles (IoV) systems",2022,"Sustainable Energy Technologies and Assessments","52",,"102055","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124180793&doi=10.1016%2fj.seta.2022.102055&partnerID=40&md5=d75af25868bac1e0049492ec575768fb","Multimedia Communications of Internet of Vehicles (IoV) uses WLAN, NFC and Fifth Generation networks. At the same time, in multimedia communications in healthcare, IoV's essential task is optimizing the quality of experience (QoE) via regulating wireless links between cars. In addition, the artificial intelligence (AI) method has revolutionized IoV's environment in total, and portable wireless devices have become highly essential to end consumers in their various activities for transferring multimedia material into IoV systems. Most consumers face their irritated and not-so-sufficient view of the performance, QoE. When the service delivery is not pleasurable, most customers can stop, and the market can eventually devalue the overall performance of a product, organization, or system as a whole. This article initially offers two new algorithms called Energy-aware QoE Optimization Algorithm (EQOA) and Queue aware QoE Optimization Algorithm (QQOA) and contrasts their results with Baseline. This article provides an alternative approach to these problems. Secondly, it presents a system for multimodal communication. Thirdly, multimedia IoV transmission through mobile devices offers the QoE Optimization Model. The experimental findings show that the proposed methods maximize QoE by delighting end-users service of mobile devices to levels greater than Baseline reference. Therefore, the suggested algorithms surpass the Baseline such that during multimedia transmission, they can be regarded as promising contenders for IoV implementations. © 2022","Artificial intelligence; Internet of things; Internet of vehicles; Multimedia communication; Qos optimization","Artificial intelligence; Internet of things; Multimedia systems; Optimization; Vehicle transmissions; Internet of vehicle; Multi-media communications; Multimedia transmissions; Optimization algorithms; QoS optimization; Quality-of-service; Service optimization; Vehicle system; Vehicle use; Wireless link; Quality of service",Article,Scopus,2-s2.0-85124180793
"Seyfollahi A., Moodi M., Ghaffari A.","57208123902;57406482800;57197223215;","MFO-RPL: A secure RPL-based routing protocol utilizing moth-flame optimizer for the IoT applications",2022,"Computer Standards and Interfaces","82",,"103622","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122564651&doi=10.1016%2fj.csi.2022.103622&partnerID=40&md5=35dcd944c521c58aeb0a32b4a64bd54b","The intricate features and autonomous configuration of Routing Protocol for Low-power and Lossy Networks (RPL) make it challenging to provide a key management solution and deploy it on constrained resources sensing systems. So far, various types of attacks, such as rank attacks, have been identified on this protocol, so it is necessary to take appropriate countermeasures to mitigate and isolate their effects. This paper proposes the Moth-Flame Optimization-based secure scheme for RPL (MFO-RPL) to optimize the routing process and rank attack detection in RPL. MFO-RPL uses the petal algorithm to select the next-hop nodes and form the optimal path between the source and root in the graph. Then, rank attacks in RPL are detected using the Moth-Flame algorithm to prevent malicious nodes from being selected as the preferred parent. Simulation findings under different scenarios revealed that MFO-RPL has fewer lost packets, rank switching, convergence time, and attacks than comparative schemes. © 2022 Elsevier B.V.","Moth-flame optimization algorithm; Rank attack; Routing security; RPL","Internet of things; Low power electronics; Routing algorithms; Autonomous configuration; Feature configuration; Moth-flame optimization algorithm; Optimisations; Optimization algorithms; Optimizers; Rank attack; Routing security; Routing-protocol; RPL; Routing protocols",Article,Scopus,2-s2.0-85122564651
"Zheng X., Zhao Y., Li H., Chen R., Zheng D.","57203501246;57200443911;57211504434;57204755637;56970363600;","Blockchain-based verifiable privacy-preserving data classification protocol for medical data",2022,"Computer Standards and Interfaces","82",,"103605","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121105827&doi=10.1016%2fj.csi.2021.103605&partnerID=40&md5=c57fd7005c7bfa4ef1724c873ed47d45","Massive IoT devices are used for data collection with the fast development of the Internet-of-things (IoT). For example, wearable devices are used to collect users’ health data and conduct health monitoring. However, many private information are involved in medical data. Privacy-preserving data classification scheme (PPDC) provided an effective approach to balance the utility and the privacy of data. In the PPDC schemes, a fully trusted auditor is employed to validate the result of data classification. To reduce trust on the auditor, we provide a simplified version of the PPDC scheme. We propose blockchain-based verifiable privacy-preserving data classification protocol (VeriDC) for medical data. It makes the data center check the classification result without involving an auditor. We provide the system model of the verifiable privacy-preserving data classification protocol in blockchain setting and formalize its security model. By using verifiable oblivious pseudorandom function(verifiable OPRF), we can generate a verifiable proof and post it on blockchain to guarantee the transparency of data classification. We present a concrete construction and prove its security. Finally, we compare VeriDC with the related schemes to evaluate the effectiveness of VeriDC. © 2021 Elsevier B.V.","Blockchain; Data classification; Medical data; Privacy protection; Verifiable OPRF","Classification (of information); Data acquisition; Internet of things; Privacy-preserving techniques; Block-chain; Classification scheme; Data classification; Data collection; Health data; Medical data; Privacy preserving; Privacy protection; Verifiable OPRF; Wearable devices; Blockchain",Article,Scopus,2-s2.0-85121105827
"Li X., Chen T., Cheng Q., Ma J.","15053538900;57222339409;25723075500;25621725700;","An efficient and authenticated key establishment scheme based on fog computing for healthcare system",2022,"Frontiers of Computer Science","16","4","164815","","",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120727854&doi=10.1007%2fs11704-021-0537-z&partnerID=40&md5=50d371ce36915eb5ccd85d9daddfc8be","Because of its closeness to users, fog computing responds faster than cloud computing. Thus, it has been deployed to various applications, such as healthcare system. Recently, to ensure the secure communication of the fog-based healthcare system, Jia et al. proposed an authenticated key agreement scheme. Moreover, in view of the high computation cost existing in Jia et al.’s scheme, Ma et al. presented an efficient one using elliptic curve cryptography. In this paper, we observe that both the two schemes may potentially risk ephemeral key compromise attacks and need improving. Therefore, to overcome this potential risk, we propose a new authenticated scheme based on Jia et al.’s scheme using elliptic curve computational Diffie-Hellman hypothesis and hash functions. Additionally, we provide provable security under the adopted adversarial model and ProVerif simulation, and also analyze the performance in terms of computation and communication costs by comparisons. The analysis results show that the improved scheme resists the common attacks, reduces computation overhead, and has a certain significance. © 2022, Higher Education Press.","authenticated key establishment; elliptic curve cryptography; ephemeral key compromise attack; fog-driven healthcare system; provable security; ProVerif simulation","Fog computing; Geometry; Hash functions; Health care; Network security; Public key cryptography; Authenticated key establishments; Computation costs; Ephemeral key compromize attack; Fog-driven healthcare system; Healthcare systems; Key compromise; Key establishment schemes; Provable security; Proverif; Proverif simulation; Fog",Article,Scopus,2-s2.0-85120727854
"Bhatta D., Mashayekhy L.","57212227349;36806782000;","A Bifactor Approximation Algorithm for Cloudlet Placement in Edge Computing",2022,"IEEE Transactions on Parallel and Distributed Systems","33","8",,"1787","1798",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120571728&doi=10.1109%2fTPDS.2021.3126256&partnerID=40&md5=7cbcbb11f318981c2921b12ef5d6b066","Emerging applications with low-latency requirements such as real-time analytics, immersive media applications, and intelligent virtual assistants have rendered Edge Computing as a critical computing infrastructure. Existing studies have explored the cloudlet placement problem in a homogeneous scenario with different goals such as latency minimization, load balancing, energy efficiency, and placement cost minimization. However, placing cloudlets in a highly heterogeneous deployment scenario considering the next-generation 5G networks and IoT applications is still an open challenge. The novel requirements of these applications indicate that there is still a gap in ensuring low-latency service guarantees when deploying cloudlets. Furthermore, deploying cloudlets in a cost-effective manner and ensuring full coverage for all users in edge computing are other critical conflicting issues. In this article, we address these issues by designing a bifactor approximation algorithm to solve the heterogeneous cloudlet placement problem to guarantee a bounded latency and placement cost, while fully mapping user applications to appropriate cloudlets. We first formulate the problem as a multi-objective integer programming model and show that it is a computationally NP-hard problem. We then propose a bifactor approximation algorithm, ACP, to tackle its intractability. We investigate the effectiveness of ACP by performing extensive theoretical analysis and experiments on multiple deployment scenarios based on New York City OpenData. We prove that ACP provides a (2,4)-approximation ratio for the latency and the placement cost. The experimental results show that ACP obtains near-optimal results in a polynomial running time making it suitable for both short-term and long-term cloudlet placement in heterogeneous deployment scenarios. © 1990-2012 IEEE.","approximation algorithm; cloudlets; Edge computing; full coverage; latency; placement cost","5G mobile communication systems; Approximation algorithms; Costs; Edge computing; Integer programming; Cloud-computing; Cloudlet; Deployment scenarios; Edge computing; Full coverage; Latency; Low latency; Low-latency communication; Placement cost; Internet of things",Article,Scopus,2-s2.0-85120571728
"Kumar R.L., Khan F., Kadry S., Rho S.","57220843459;57211607432;55906598300;10738984000;","A Survey on blockchain for industrial Internet of Things: Blockchain for Internet of Things",2022,"Alexandria Engineering Journal","61","8",,"6001","6022",,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119483861&doi=10.1016%2fj.aej.2021.11.023&partnerID=40&md5=08be1ff9851aeaaf8ed10b3eabe5040f","Blockchain and the Internet of Things (IoT) are separately regarded as highly capable popular technologies. Blockchain is a database used for decentralized transaction purposes. It provides novel directions to store and manage data, whereas IoT relates to the propagation of linked machines by providing information through the Internet. A mixture of Blockchain and the IoT appears hopeful, even though blockchain requires real-time data application, and IoT describes processes to store and manage information overloads safely and proficiently. The technology is significant to the manufacturing business, experiencing a digital revolution by incorporating equipment, developments, and data, leading to the Industrial IoT (IIoT). Such a combination of IIoT and blockchain is termed Blockchain for Industrial Internet of Things (BIIoT). The paper gives a detailed survey on BIIoT and discusses all relevant aspects of this novel concept. Firstly, IoT as a concept has been explored briefly, and relevant threats to IoT has been investigated. Furthermore, the domain of IIoT and the relevant challenges to IIoT is discussed. Additionally, an overview of blockchain technology is presented. Subsequently, a combination of IIoT and blockchain is explored, and the BIIoT structural design proposal is submitted. Finally, issues related to the use of IIoT with blockchain for industrial applications of BIIoT is explored. Thus, all relevant open research directions in Blockchain and IIoT are summarized in this paper. This survey shows that the proposed BIIoT is used to develop a redundant, traceable, and secure complex interconnected IIoT environment. Furthermore, the BIIoT system enables us to communicate with each other without the need for a trusted intermediary in a decentralized, unreliable, peer-to-peer network. © 2021","Blockchain; Industry 4.0; Internet of Things; SmartEnvironments; Survey","Blockchain; Industry 4.0; Peer to peer networks; Structural design; Surveys; Block-chain; Data application; Decentralised; Digital revolution; Equipment development; Information overloads; Manage information; Manufacturing business; Real-time data; Smartenvironment; Internet of things",Article,Scopus,2-s2.0-85119483861
